PANTONE Matte
379	PANTONE 320 M	56.649	-52.761	-25.663
380	PANTONE 321 M	50.581	-48.100	-22.523
381	PANTONE 322 M	43.624	-37.790	-17.423
382	PANTONE 323 M	39.459	-28.947	-13.280
383	PANTONE 324 M	83.650	-21.774	-11.955
384	PANTONE 325 M	77.780	-30.829	-13.284
385	PANTONE 326 M	64.886	-45.574	-12.673
386	PANTONE 327 M	48.391	-58.256	-6.795
387	PANTONE 328 M	42.013	-47.863	-7.568
388	PANTONE 329 M	39.413	-40.474	-7.208
389	PANTONE 330 M	36.665	-20.117	-5.729
390	PANTONE 3242 M	83.349	-29.579	-12.301
391	PANTONE 3252 M	79.985	-36.178	-13.276
392	PANTONE 3262 M	67.745	-55.150	-14.013
393	PANTONE 3272 M	58.293	-61.495	-13.704
394	PANTONE 3282 M	49.344	-49.375	-10.862
395	PANTONE 3292 M	37.077	-31.448	-6.737
396	PANTONE 3302 M	31.233	-20.145	-4.294
397	PANTONE 3245 M	84.577	-29.697	-9.270
398	PANTONE 3255 M	78.674	-42.112	-9.622
399	PANTONE 3265 M	71.834	-53.750	-8.905
400	PANTONE 3275 M	63.416	-61.804	-7.949
401	PANTONE 3285 M	54.892	-49.441	-6.385
402	PANTONE 3295 M	47.057	-42.323	-5.097
403	PANTONE 3305 M	33.549	-19.939	-2.271
404	PANTONE 3248 M	81.912	-27.374	-5.933
405	PANTONE 3258 M	76.619	-35.690	-5.173
406	PANTONE 3268 M	65.098	-50.221	-2.181
407	PANTONE 3278 M	58.571	-53.385	1.460
408	PANTONE 3288 M	50.894	-46.995	0.504
409	PANTONE 3298 M	43.758	-35.963	-0.694
410	PANTONE 3308 M	33.221	-18.373	-1.124
411	PANTONE 331 M	89.977	-19.159	-4.823
412	PANTONE 332 M	87.724	-25.605	-4.700
413	PANTONE 333 M	81.207	-42.156	-4.660
414	PANTONE Green M	62.744	-69.748	0.502
415	PANTONE 334 M	54.701	-62.690	1.041
416	PANTONE 335 M	47.914	-43.729	-0.074
417	PANTONE 336 M	43.440	-31.925	-0.415
418	PANTONE 337 M	84.249	-24.296	-1.382
419	PANTONE 338 M	81.053	-30.445	-0.499
420	PANTONE 339 M	67.367	-48.329	4.975
421	PANTONE 340 M	56.405	-57.342	10.252
422	PANTONE 341 M	48.556	-41.757	6.498
423	PANTONE 342 M	44.195	-31.988	4.269
424	PANTONE 343 M	38.162	-22.301	2.815
425	PANTONE 3375 M	85.059	-35.033	1.801
426	PANTONE 3385 M	80.544	-45.978	4.933
427	PANTONE 3395 M	72.630	-59.948	11.542
428	PANTONE 3405 M	62.854	-71.597	16.468
429	PANTONE 3415 M	46.512	-46.182	9.544
430	PANTONE 3425 M	40.534	-33.209	6.912
431	PANTONE 3435 M	32.359	-20.674	4.272
432	PANTONE 344 M	84.896	-24.523	6.462
433	PANTONE 345 M	80.406	-32.935	9.867
434	PANTONE 346 M	75.798	-39.988	13.271
435	PANTONE 347 M	55.624	-59.483	22.329
436	PANTONE 348 M	47.971	-50.175	20.744
437	PANTONE 349 M	40.050	-33.114	13.722
438	PANTONE 350 M	31.268	-15.757	6.866
439	PANTONE 351 M	86.413	-32.218	11.963
440	PANTONE 352 M	83.511	-39.656	15.341
441	PANTONE 353 M	80.572	-46.974	19.056
442	PANTONE 354 M	59.113	-75.277	38.013
443	PANTONE 355 M	52.052	-65.116	34.050
444	PANTONE 356 M	41.764	-46.328	24.407
445	PANTONE 357 M	31.061	-20.788	10.694
446	PANTONE 358 M	83.597	-29.516	28.176
447	PANTONE 359 M	82.534	-31.591	29.342
448	PANTONE 360 M	73.311	-44.102	38.870
449	PANTONE 361 M	65.714	-50.179	42.369
450	PANTONE 362 M	58.314	-40.419	36.828
451	PANTONE 363 M	53.579	-34.690	32.930
452	PANTONE 364 M	45.150	-26.792	26.934
453	PANTONE 365 M	86.706	-22.610	34.548
454	PANTONE 366 M	85.768	-26.293	38.466
455	PANTONE 367 M	80.772	-34.296	47.170
456	PANTONE 368 M	71.853	-42.795	52.150
457	PANTONE 369 M	62.658	-40.131	49.919
458	PANTONE 370 M	56.141	-29.051	41.407
459	PANTONE 371 M	41.201	-14.066	24.735
460	PANTONE 372 M	92.187	-14.993	30.873
461	PANTONE 373 M	90.637	-20.341	40.682
